word	nodeType	synsetCount	unit	count
rail	NOUN	15	jacobs-ladder-script	1
rain	NOUN	4	jacobs-ladder-script	4
range	NOUN	17	jacobs-ladder-script	1
rank	NOUN	13	jacobs-ladder-script	1
rat	NOUN	11	jacobs-ladder-script	1
ratio	NOUN	2	jacobs-ladder-script	1
ray	NOUN	10	jacobs-ladder-script	3
re-	NOUN	0	jacobs-ladder-script	1
reach	NOUN	13	jacobs-ladder-script	2
readiness	NOUN	4	jacobs-ladder-script	1
reading	NOUN	19	jacobs-ladder-script	1
realist	NOUN	3	jacobs-ladder-script	1
reality	NOUN	4	jacobs-ladder-script	1
rear	NOUN	11	jacobs-ladder-script	1
reason	NOUN	9	jacobs-ladder-script	3
receiver	NOUN	6	jacobs-ladder-script	3
receptionist	NOUN	1	jacobs-ladder-script	9
recognition	NOUN	8	jacobs-ladder-script	1
record	NOUN	13	jacobs-ladder-script	5
recruiting	NOUN	3	jacobs-ladder-script	1
reflection	NOUN	8	jacobs-ladder-script	1
refrigerator	NOUN	1	jacobs-ladder-script	1
register	NOUN	17	jacobs-ladder-script	1
regularity	NOUN	2	jacobs-ladder-script	2
relief	NOUN	11	jacobs-ladder-script	1
remain	NOUN	4	jacobs-ladder-script	3
rendition	NOUN	4	jacobs-ladder-script	1
renegade	NOUN	4	jacobs-ladder-script	1
replay	NOUN	6	jacobs-ladder-script	1
report	NOUN	13	jacobs-ladder-script	3
reporter	NOUN	1	jacobs-ladder-script	4
resemblance	NOUN	1	jacobs-ladder-script	1
resolve	NOUN	9	jacobs-ladder-script	1
response	NOUN	7	jacobs-ladder-script	5
rest	NOUN	18	jacobs-ladder-script	3
restraint	NOUN	6	jacobs-ladder-script	1
return	NOUN	29	jacobs-ladder-script	7
revolving	NOUN	3	jacobs-ladder-script	1
rhythm	NOUN	5	jacobs-ladder-script	1
rice	NOUN	5	jacobs-ladder-script	3
ride	NOUN	16	jacobs-ladder-script	2
rifle	NOUN	3	jacobs-ladder-script	4
right	NOUN	36	jacobs-ladder-script	2
rim	NOUN	8	jacobs-ladder-script	1
ring	NOUN	15	jacobs-ladder-script	10
rippling	NOUN	3	jacobs-ladder-script	1
rise	NOUN	27	jacobs-ladder-script	1
river	NOUN	1	jacobs-ladder-script	2
rivet	NOUN	5	jacobs-ladder-script	1
road	NOUN	2	jacobs-ladder-script	1
roar	NOUN	9	jacobs-ladder-script	4
robe	NOUN	4	jacobs-ladder-script	4
rock	NOUN	9	jacobs-ladder-script	2
rocker	NOUN	7	jacobs-ladder-script	1
rocket	NOUN	7	jacobs-ladder-script	1
rod	NOUN	6	jacobs-ladder-script	1
rodent	NOUN	1	jacobs-ladder-script	1
role	NOUN	4	jacobs-ladder-script	1
room	NOUN	5	jacobs-ladder-script	69
rope	NOUN	4	jacobs-ladder-script	1
row	NOUN	8	jacobs-ladder-script	2
rupture	NOUN	4	jacobs-ladder-script	2
rush	NOUN	16	jacobs-ladder-script	9
saber	NOUN	4	jacobs-ladder-script	1
sadness	NOUN	3	jacobs-ladder-script	2
saint	NOUN	5	jacobs-ladder-script	1
sake	NOUN	3	jacobs-ladder-script	3
salad	NOUN	1	jacobs-ladder-script	1
sand	NOUN	4	jacobs-ladder-script	1
sandbox	NOUN	2	jacobs-ladder-script	1
sandwich	NOUN	3	jacobs-ladder-script	6
satisfaction	NOUN	5	jacobs-ladder-script	1
saver	NOUN	2	jacobs-ladder-script	1
saving	NOUN	16	jacobs-ladder-script	1
saw	NOUN	28	jacobs-ladder-script	1
sayin	NOUN	0	jacobs-ladder-script	1
scale	NOUN	18	jacobs-ladder-script	1
scallop	NOUN	9	jacobs-ladder-script	1
scamper	NOUN	2	jacobs-ladder-script	1
scan	NOUN	9	jacobs-ladder-script	1
scar	NOUN	3	jacobs-ladder-script	1
scene	NOUN	10	jacobs-ladder-script	10
school	NOUN	10	jacobs-ladder-script	2
scope	NOUN	4	jacobs-ladder-script	1
scramble	NOUN	7	jacobs-ladder-script	1
scratch	NOUN	17	jacobs-ladder-script	1
scream	NOUN	6	jacobs-ladder-script	11
screech	NOUN	4	jacobs-ladder-script	1
screen	NOUN	16	jacobs-ladder-script	12
scum	NOUN	3	jacobs-ladder-script	1
sea	NOUN	3	jacobs-ladder-script	1
seam	NOUN	4	jacobs-ladder-script	1
seat	NOUN	16	jacobs-ladder-script	9
second	NOUN	15	jacobs-ladder-script	10
section	NOUN	15	jacobs-ladder-script	4
seduction	NOUN	2	jacobs-ladder-script	1
seed	NOUN	13	jacobs-ladder-script	1
seein	NOUN	0	jacobs-ladder-script	1
selection	NOUN	5	jacobs-ladder-script	1
self	NOUN	3	jacobs-ladder-script	7
seller	NOUN	1	jacobs-ladder-script	5
semi	NOUN	3	jacobs-ladder-script	1
sense	NOUN	9	jacobs-ladder-script	6
sequence	NOUN	7	jacobs-ladder-script	1
series	NOUN	7	jacobs-ladder-script	3
seriousness	NOUN	3	jacobs-ladder-script	1
serum	NOUN	1	jacobs-ladder-script	1
service	NOUN	18	jacobs-ladder-script	2
set	NOUN	45	jacobs-ladder-script	1
setting	NOUN	32	jacobs-ladder-script	1
shade	NOUN	13	jacobs-ladder-script	1
shadow	NOUN	12	jacobs-ladder-script	13
shape	NOUN	11	jacobs-ladder-script	5
share	NOUN	10	jacobs-ladder-script	1
sheet	NOUN	10	jacobs-ladder-script	5
shelf	NOUN	2	jacobs-ladder-script	5
shell	NOUN	18	jacobs-ladder-script	2
shimmer	NOUN	3	jacobs-ladder-script	1
shirt	NOUN	2	jacobs-ladder-script	5
shit	NOUN	8	jacobs-ladder-script	5
shittin	NOUN	0	jacobs-ladder-script	1
shivering	NOUN	4	jacobs-ladder-script	1
shock	NOUN	17	jacobs-ladder-script	4
shoe	NOUN	5	jacobs-ladder-script	5
shoot	NOUN	22	jacobs-ladder-script	4
shop	NOUN	7	jacobs-ladder-script	3
shot	NOUN	38	jacobs-ladder-script	2
shoul-	NOUN	0	jacobs-ladder-script	1
shoulder	NOUN	8	jacobs-ladder-script	7
shouting	NOUN	6	jacobs-ladder-script	1
show	NOUN	16	jacobs-ladder-script	2
shower	NOUN	11	jacobs-ladder-script	6
shrink	NOUN	6	jacobs-ladder-script	3
shrug	NOUN	2	jacobs-ladder-script	1
shut	NOUN	5	jacobs-ladder-script	1
side	NOUN	14	jacobs-ladder-script	23
sideline	NOUN	4	jacobs-ladder-script	1
sidewalk	NOUN	1	jacobs-ladder-script	6
sight	NOUN	9	jacobs-ladder-script	6
sign	NOUN	20	jacobs-ladder-script	6
signature	NOUN	5	jacobs-ladder-script	1
silence	NOUN	6	jacobs-ladder-script	10
silhouette	NOUN	4	jacobs-ladder-script	1
silver	NOUN	12	jacobs-ladder-script	1
simpleton	NOUN	1	jacobs-ladder-script	1
singer	NOUN	3	jacobs-ladder-script	3
singing	NOUN	10	jacobs-ladder-script	2
sion	NOUN	3	jacobs-ladder-script	1
sip	NOUN	2	jacobs-ladder-script	1
siren	NOUN	5	jacobs-ladder-script	2
sister	NOUN	4	jacobs-ladder-script	1
situation	NOUN	5	jacobs-ladder-script	1
size	NOUN	9	jacobs-ladder-script	1
skin	NOUN	10	jacobs-ladder-script	5
skull	NOUN	1	jacobs-ladder-script	4
sky	NOUN	2	jacobs-ladder-script	13
slam	NOUN	8	jacobs-ladder-script	2
sleep	NOUN	6	jacobs-ladder-script	3
sleet	NOUN	2	jacobs-ladder-script	1
sleeve	NOUN	2	jacobs-ladder-script	1
slice	NOUN	10	jacobs-ladder-script	1
slime	NOUN	2	jacobs-ladder-script	2
slope	NOUN	3	jacobs-ladder-script	1
slot	NOUN	8	jacobs-ladder-script	1
sly	NOUN	1	jacobs-ladder-script	1
smile	NOUN	3	jacobs-ladder-script	7
snake	NOUN	8	jacobs-ladder-script	3
snapping	NOUN	13	jacobs-ladder-script	1
snapshot	NOUN	1	jacobs-ladder-script	2
snarl	NOUN	7	jacobs-ladder-script	1
snow	NOUN	6	jacobs-ladder-script	1
soap	NOUN	4	jacobs-ladder-script	2
socket	NOUN	3	jacobs-ladder-script	1
soldier	NOUN	3	jacobs-ladder-script	17
some-	NOUN	0	jacobs-ladder-script	1
something	NOUN	0	jacobs-ladder-script	3
son	NOUN	2	jacobs-ladder-script	14
soul	NOUN	5	jacobs-ladder-script	8
sound	NOUN	24	jacobs-ladder-script	45
soup	NOUN	4	jacobs-ladder-script	1
source	NOUN	11	jacobs-ladder-script	5
space	NOUN	10	jacobs-ladder-script	9
spark	NOUN	8	jacobs-ladder-script	1
sparkle	NOUN	7	jacobs-ladder-script	1
speaking	NOUN	8	jacobs-ladder-script	1
spectacle	NOUN	3	jacobs-ladder-script	2
speed	NOUN	10	jacobs-ladder-script	11
spell	NOUN	10	jacobs-ladder-script	1
spilling	NOUN	6	jacobs-ladder-script	1
spine	NOUN	5	jacobs-ladder-script	4
spinning	NOUN	9	jacobs-ladder-script	1
spirit	NOUN	9	jacobs-ladder-script	1
splash	NOUN	13	jacobs-ladder-script	3
splendor	NOUN	2	jacobs-ladder-script	1
split	NOUN	18	jacobs-ladder-script	1
spot	NOUN	20	jacobs-ladder-script	1
spray	NOUN	9	jacobs-ladder-script	1
spread	NOUN	23	jacobs-ladder-script	1
squirt	NOUN	4	jacobs-ladder-script	1
stack	NOUN	8	jacobs-ladder-script	2
staff	NOUN	8	jacobs-ladder-script	1
stair	NOUN	1	jacobs-ladder-script	5
staircase	NOUN	1	jacobs-ladder-script	3
stairway	NOUN	1	jacobs-ladder-script	7
stairwell	NOUN	1	jacobs-ladder-script	2
stake	NOUN	10	jacobs-ladder-script	1
stall	NOUN	14	jacobs-ladder-script	3
stalsls	NOUN	0	jacobs-ladder-script	1
stand	NOUN	24	jacobs-ladder-script	1
standing	NOUN	21	jacobs-ladder-script	1
star	NOUN	12	jacobs-ladder-script	1
stare	NOUN	3	jacobs-ladder-script	6
start	NOUN	22	jacobs-ladder-script	1
state	NOUN	11	jacobs-ladder-script	2
statement	NOUN	7	jacobs-ladder-script	1
station	NOUN	6	jacobs-ladder-script	7
steam	NOUN	7	jacobs-ladder-script	1
steel	NOUN	5	jacobs-ladder-script	1
steering	NOUN	6	jacobs-ladder-script	1
step	NOUN	21	jacobs-ladder-script	14
stiar	NOUN	0	jacobs-ladder-script	2
stiffly	NOUN	2	jacobs-ladder-script	1
stillness	NOUN	3	jacobs-ladder-script	1
sting	NOUN	9	jacobs-ladder-script	2
stirring	NOUN	12	jacobs-ladder-script	1
stomach	NOUN	6	jacobs-ladder-script	9
stone	NOUN	16	jacobs-ladder-script	1
stoop	NOUN	8	jacobs-ladder-script	3
stop	NOUN	22	jacobs-ladder-script	1
stopping	NOUN	13	jacobs-ladder-script	1
store	NOUN	6	jacobs-ladder-script	4
storm	NOUN	8	jacobs-ladder-script	3
story	NOUN	6	jacobs-ladder-script	5
stove	NOUN	4	jacobs-ladder-script	1
strand	NOUN	9	jacobs-ladder-script	1
strangeness	NOUN	3	jacobs-ladder-script	1
stranger	NOUN	5	jacobs-ladder-script	1
straw	NOUN	7	jacobs-ladder-script	2
stream	NOUN	10	jacobs-ladder-script	3
streamer	NOUN	4	jacobs-ladder-script	2
street	NOUN	5	jacobs-ladder-script	19
strength	NOUN	9	jacobs-ladder-script	2
stretcher	NOUN	4	jacobs-ladder-script	3
structure	NOUN	6	jacobs-ladder-script	1
struggle	NOUN	7	jacobs-ladder-script	4
student	NOUN	2	jacobs-ladder-script	4
study	NOUN	16	jacobs-ladder-script	1
stuff	NOUN	14	jacobs-ladder-script	9
style	NOUN	12	jacobs-ladder-script	1
subject	NOUN	15	jacobs-ladder-script	1
submission	NOUN	7	jacobs-ladder-script	1
subside	NOUN	4	jacobs-ladder-script	1
substance	NOUN	7	jacobs-ladder-script	1
subway	NOUN	2	jacobs-ladder-script	6
sud	NOUN	0	jacobs-ladder-script	1
suf-	NOUN	0	jacobs-ladder-script	1
suffering	NOUN	17	jacobs-ladder-script	4
suffocating	NOUN	8	jacobs-ladder-script	1
suit	NOUN	10	jacobs-ladder-script	2
suitcase	NOUN	1	jacobs-ladder-script	3
summer	NOUN	3	jacobs-ladder-script	1
sun	NOUN	7	jacobs-ladder-script	5
sunlight	NOUN	1	jacobs-ladder-script	3
sunrise	NOUN	4	jacobs-ladder-script	2
supply	NOUN	7	jacobs-ladder-script	1
support	NOUN	22	jacobs-ladder-script	2
surf	NOUN	4	jacobs-ladder-script	1
surface	NOUN	10	jacobs-ladder-script	9
surge	NOUN	8	jacobs-ladder-script	3
surprise	NOUN	6	jacobs-ladder-script	7
surrender	NOUN	6	jacobs-ladder-script	1
survey	NOUN	9	jacobs-ladder-script	1
survivor	NOUN	3	jacobs-ladder-script	2
swarm	NOUN	4	jacobs-ladder-script	1
sweat	NOUN	5	jacobs-ladder-script	1
sweating	NOUN	2	jacobs-ladder-script	1
sweaty	NOUN	0	jacobs-ladder-script	1
sweep	NOUN	15	jacobs-ladder-script	1
swell	NOUN	11	jacobs-ladder-script	1
sweltering	NOUN	3	jacobs-ladder-script	1
swig	NOUN	3	jacobs-ladder-script	1
swipe	NOUN	3	jacobs-ladder-script	1
switch	NOUN	14	jacobs-ladder-script	1
swoon	NOUN	2	jacobs-ladder-script	1
symptom	NOUN	2	jacobs-ladder-script	1
t	NOUN	6	jacobs-ladder-script	1
table	NOUN	8	jacobs-ladder-script	16
tag	NOUN	10	jacobs-ladder-script	1
tail	NOUN	11	jacobs-ladder-script	7
taker	NOUN	2	jacobs-ladder-script	1
talk	NOUN	11	jacobs-ladder-script	1
talkin	NOUN	0	jacobs-ladder-script	2
tan	NOUN	6	jacobs-ladder-script	1
tap	NOUN	20	jacobs-ladder-script	1
tape	NOUN	8	jacobs-ladder-script	1
tarps	NOUN	1	jacobs-ladder-script	1
taunting	NOUN	3	jacobs-ladder-script	2
taxi	NOUN	3	jacobs-ladder-script	3
tea	NOUN	5	jacobs-ladder-script	3
tear	NOUN	9	jacobs-ladder-script	8
teh	NOUN	0	jacobs-ladder-script	1
telephone	NOUN	3	jacobs-ladder-script	4
television	NOUN	3	jacobs-ladder-script	5
teller	NOUN	4	jacobs-ladder-script	2
tendency	NOUN	4	jacobs-ladder-script	1
tense	NOUN	8	jacobs-ladder-script	1
tensing	NOUN	4	jacobs-ladder-script	1
tent	NOUN	3	jacobs-ladder-script	2
ter	NOUN	0	jacobs-ladder-script	1
teresting	NOUN	0	jacobs-ladder-script	1
terrain	NOUN	1	jacobs-ladder-script	1
terror	NOUN	4	jacobs-ladder-script	10
terrycloth	NOUN	1	jacobs-ladder-script	1
test	NOUN	13	jacobs-ladder-script	1
text	NOUN	4	jacobs-ladder-script	1
thank	NOUN	1	jacobs-ladder-script	5
thermometer	NOUN	1	jacobs-ladder-script	2
thigh	NOUN	2	jacobs-ladder-script	3
thing	NOUN	12	jacobs-ladder-script	26
thinker	NOUN	2	jacobs-ladder-script	1
third	NOUN	8	jacobs-ladder-script	1
thirty	NOUN	2	jacobs-ladder-script	1
thought	NOUN	17	jacobs-ladder-script	1
thousand	NOUN	2	jacobs-ladder-script	1
throat	NOUN	4	jacobs-ladder-script	4
throng	NOUN	2	jacobs-ladder-script	1
thrust	NOUN	13	jacobs-ladder-script	3
ticket	NOUN	7	jacobs-ladder-script	4
tile	NOUN	4	jacobs-ladder-script	2
tilting	NOUN	4	jacobs-ladder-script	1
time	NOUN	15	jacobs-ladder-script	43
timing	NOUN	7	jacobs-ladder-script	1
tine	NOUN	1	jacobs-ladder-script	1
tinkling	NOUN	2	jacobs-ladder-script	1
tion	NOUN	0	jacobs-ladder-script	1
tissue	NOUN	3	jacobs-ladder-script	2
tit	NOUN	3	jacobs-ladder-script	1
toast	NOUN	6	jacobs-ladder-script	1
toaster	NOUN	2	jacobs-ladder-script	1
today	NOUN	4	jacobs-ladder-script	4
toe	NOUN	9	jacobs-ladder-script	6
toilet	NOUN	4	jacobs-ladder-script	1
toke	NOUN	1	jacobs-ladder-script	1
tomato	NOUN	2	jacobs-ladder-script	1
tomorrow	NOUN	3	jacobs-ladder-script	5
tone	NOUN	15	jacobs-ladder-script	3
tongue	NOUN	10	jacobs-ladder-script	16
tonight	NOUN	2	jacobs-ladder-script	5
tooth	NOUN	5	jacobs-ladder-script	8
top	NOUN	22	jacobs-ladder-script	12
topple	NOUN	2	jacobs-ladder-script	2
torch	NOUN	5	jacobs-ladder-script	8
torment	NOUN	9	jacobs-ladder-script	5
torture	NOUN	7	jacobs-ladder-script	1
touch	NOUN	27	jacobs-ladder-script	1
towel	NOUN	2	jacobs-ladder-script	2
town	NOUN	4	jacobs-ladder-script	2
track	NOUN	16	jacobs-ladder-script	6
traction	NOUN	2	jacobs-ladder-script	4
traffic	NOUN	6	jacobs-ladder-script	2
train	NOUN	17	jacobs-ladder-script	10
transformation	NOUN	5	jacobs-ladder-script	1
tray	NOUN	1	jacobs-ladder-script	6
treatment	NOUN	4	jacobs-ladder-script	1
tree	NOUN	7	jacobs-ladder-script	3
tremor	NOUN	4	jacobs-ladder-script	3
trench	NOUN	9	jacobs-ladder-script	2
trillion	NOUN	5	jacobs-ladder-script	1
trine	NOUN	1	jacobs-ladder-script	1
trip	NOUN	12	jacobs-ladder-script	4
trouble	NOUN	11	jacobs-ladder-script	3
truck	NOUN	3	jacobs-ladder-script	8
truth	NOUN	5	jacobs-ladder-script	6
try	NOUN	10	jacobs-ladder-script	2
tub	NOUN	3	jacobs-ladder-script	7
tug	NOUN	9	jacobs-ladder-script	1
tummy	NOUN	2	jacobs-ladder-script	1
tuna	NOUN	4	jacobs-ladder-script	1
tunnel	NOUN	4	jacobs-ladder-script	3
turbulence	NOUN	3	jacobs-ladder-script	1
turn	NOUN	38	jacobs-ladder-script	2
uncle	NOUN	2	jacobs-ladder-script	1
uncomforta-	NOUN	0	jacobs-ladder-script	2
underbrush	NOUN	1	jacobs-ladder-script	1
underside	NOUN	1	jacobs-ladder-script	1
understanding	NOUN	10	jacobs-ladder-script	1
underwear	NOUN	1	jacobs-ladder-script	1
uni-	NOUN	0	jacobs-ladder-script	1
uniform	NOUN	6	jacobs-ladder-script	6
unit	NOUN	6	jacobs-ladder-script	3
universe	NOUN	3	jacobs-ladder-script	1
university	NOUN	3	jacobs-ladder-script	1
upstairs	NOUN	4	jacobs-ladder-script	1
urgency	NOUN	4	jacobs-ladder-script	1
ute	NOUN	2	jacobs-ladder-script	1
utterance	NOUN	1	jacobs-ladder-script	2
vacuum	NOUN	5	jacobs-ladder-script	10
valley	NOUN	1	jacobs-ladder-script	1
vastness	NOUN	1	jacobs-ladder-script	1
vegetation	NOUN	4	jacobs-ladder-script	1
vein	NOUN	6	jacobs-ladder-script	2
velocity	NOUN	1	jacobs-ladder-script	2
verge	NOUN	5	jacobs-ladder-script	1
vertebrae	NOUN	1	jacobs-ladder-script	1
vet	NOUN	6	jacobs-ladder-script	2
veteran	NOUN	4	jacobs-ladder-script	2
vial	NOUN	1	jacobs-ladder-script	4
vibration	NOUN	4	jacobs-ladder-script	1
view	NOUN	13	jacobs-ladder-script	8
violence	NOUN	3	jacobs-ladder-script	1
violet	NOUN	3	jacobs-ladder-script	1
virile	NOUN	3	jacobs-ladder-script	1
virus	NOUN	3	jacobs-ladder-script	1
vision	NOUN	5	jacobs-ladder-script	9
visitor	NOUN	1	jacobs-ladder-script	2
visor	NOUN	2	jacobs-ladder-script	1
voice	NOUN	13	jacobs-ladder-script	41
void	NOUN	8	jacobs-ladder-script	6
volcano	NOUN	2	jacobs-ladder-script	1
wad	NOUN	5	jacobs-ladder-script	1
wag	NOUN	3	jacobs-ladder-script	1
wail	NOUN	3	jacobs-ladder-script	2
waist	NOUN	2	jacobs-ladder-script	3
wait	NOUN	6	jacobs-ladder-script	2
waitin	NOUN	0	jacobs-ladder-script	2
wake	NOUN	9	jacobs-ladder-script	1
walk	NOUN	17	jacobs-ladder-script	2
wall	NOUN	9	jacobs-ladder-script	36
waller	NOUN	1	jacobs-ladder-script	1
wallet	NOUN	1	jacobs-ladder-script	4
walll	NOUN	0	jacobs-ladder-script	1
walls	NOUN	9	jacobs-ladder-script	1
war	NOUN	5	jacobs-ladder-script	11
warfare	NOUN	2	jacobs-ladder-script	1
warmth	NOUN	5	jacobs-ladder-script	1
warning	NOUN	8	jacobs-ladder-script	2
wastebasket	NOUN	1	jacobs-ladder-script	1
watch	NOUN	13	jacobs-ladder-script	2
water	NOUN	10	jacobs-ladder-script	20
wave	NOUN	14	jacobs-ladder-script	6
way	NOUN	13	jacobs-ladder-script	32
weapon	NOUN	2	jacobs-ladder-script	1
wedding	NOUN	5	jacobs-ladder-script	1
week	NOUN	3	jacobs-ladder-script	2
well	NOUN	22	jacobs-ladder-script	1
west	NOUN	10	jacobs-ladder-script	1
whack	NOUN	3	jacobs-ladder-script	1
wheel	NOUN	11	jacobs-ladder-script	9
wheelchair	NOUN	1	jacobs-ladder-script	1
while	NOUN	1	jacobs-ladder-script	3
whine	NOUN	5	jacobs-ladder-script	2
whirl	NOUN	9	jacobs-ladder-script	1
whispering	NOUN	4	jacobs-ladder-script	1
whiten	NOUN	1	jacobs-ladder-script	1
whiteness	NOUN	3	jacobs-ladder-script	1
whole	NOUN	8	jacobs-ladder-script	1
wife	NOUN	1	jacobs-ladder-script	3
wilderness	NOUN	4	jacobs-ladder-script	1
wind	NOUN	15	jacobs-ladder-script	1
window	NOUN	8	jacobs-ladder-script	22
windshield	NOUN	1	jacobs-ladder-script	1
wine	NOUN	4	jacobs-ladder-script	1
wing	NOUN	12	jacobs-ladder-script	9
wino	NOUN	1	jacobs-ladder-script	1
wire	NOUN	9	jacobs-ladder-script	1
woman	NOUN	4	jacobs-ladder-script	8
womb	NOUN	1	jacobs-ladder-script	2
wonder	NOUN	6	jacobs-ladder-script	3
wood	NOUN	8	jacobs-ladder-script	4
woodwork	NOUN	2	jacobs-ladder-script	1
word	NOUN	11	jacobs-ladder-script	17
worker	NOUN	4	jacobs-ladder-script	3
world	NOUN	9	jacobs-ladder-script	18
x	NOUN	4	jacobs-ladder-script	1
yank	NOUN	3	jacobs-ladder-script	2
yard	NOUN	9	jacobs-ladder-script	1
year	NOUN	4	jacobs-ladder-script	16
yelling	NOUN	3	jacobs-ladder-script	1
yesterday	NOUN	4	jacobs-ladder-script	1
you're	NOUN	0	jacobs-ladder-script	2
your	NOUN	0	jacobs-ladder-script	1
-keep	NOUN	0	mul-scrape	1
.	NOUN	0	mul-scrape	1
?	NOUN	0	mul-scrape	1
People	NOUN	6	mul-scrape	1
accident	NOUN	2	mul-scrape	15
acting	NOUN	12	mul-scrape	1
action	NOUN	12	mul-scrape	1
actor	NOUN	2	mul-scrape	2
actress	NOUN	1	mul-scrape	9
afternoon	NOUN	2	mul-scrape	3
agent	NOUN	6	mul-scrape	1
ala	NOUN	2	mul-scrape	1
aleck	NOUN	0	mul-scrape	2
anytime	NOUN	0	mul-scrape	1
apartment	NOUN	1	mul-scrape	5
ashtray	NOUN	1	mul-scrape	1
assistant	NOUN	2	mul-scrape	2
attitude	NOUN	4	mul-scrape	4
audition	NOUN	3	mul-scrape	2
aunt	NOUN	1	mul-scrape	2
baby	NOUN	8	mul-scrape	4
back	NOUN	28	mul-scrape	3
bag	NOUN	14	mul-scrape	4
baloney	NOUN	1	mul-scrape	1
band	NOUN	15	mul-scrape	2
banda	NOUN	0	mul-scrape	6
bank	NOUN	18	mul-scrape	3
bastard	NOUN	4	mul-scrape	1
bed	NOUN	13	mul-scrape	1
beginning	NOUN	16	mul-scrape	2
bein	NOUN	0	mul-scrape	1
bit	NOUN	15	mul-scrape	4
book	NOUN	15	mul-scrape	1
box	NOUN	13	mul-scrape	1
boy	NOUN	4	mul-scrape	3
break	NOUN	75	mul-scrape	1
breakfast	NOUN	3	mul-scrape	2
brother	NOUN	5	mul-scrape	6
brunette	NOUN	2	mul-scrape	1
buck	NOUN	9	mul-scrape	2
buddy	NOUN	1	mul-scrape	1
building	NOUN	14	mul-scrape	2
business	NOUN	9	mul-scrape	2
butt	NOUN	12	mul-scrape	2
cab	NOUN	4	mul-scrape	1
call	NOUN	41	mul-scrape	1
car	NOUN	5	mul-scrape	10
carcrash	NOUN	0	mul-scrape	1
card	NOUN	13	mul-scrape	1
care	NOUN	11	mul-scrape	4
cash	NOUN	4	mul-scrape	2
cast	NOUN	20	mul-scrape	2
castigliane	NOUN	0	mul-scrape	4
catty	NOUN	2	mul-scrape	1
chance	NOUN	9	mul-scrape	1
check	NOUN	38	mul-scrape	2
choice	NOUN	5	mul-scrape	1
cigarette	NOUN	1	mul-scrape	1
clarinette	NOUN	0	mul-scrape	1
coffee	NOUN	4	mul-scrape	5
coke	NOUN	4	mul-scrape	2
come	NOUN	22	mul-scrape	3
comin	NOUN	0	mul-scrape	1
concussion	NOUN	2	mul-scrape	2
connection	NOUN	9	mul-scrape	1
consideration	NOUN	6	mul-scrape	2
contest	NOUN	3	mul-scrape	2
continuation	NOUN	4	mul-scrape	1
corral	NOUN	4	mul-scrape	1
couch	NOUN	4	mul-scrape	4
coulisse	NOUN	2	mul-scrape	1
counter	NOUN	13	mul-scrape	2
couple	NOUN	9	mul-scrape	1
course	NOUN	13	mul-scrape	2
courtyard	NOUN	1	mul-scrape	5
cowboy	NOUN	3	mul-scrape	1
credit	NOUN	13	mul-scrape	2
cup	NOUN	11	mul-scrape	2
dad	NOUN	1	mul-scrape	6
day	NOUN	10	mul-scrape	9
deal	NOUN	22	mul-scrape	1
dear	NOUN	8	mul-scrape	2
detective	NOUN	2	mul-scrape	1
diane	NOUN	0	mul-scrape	2
dig	NOUN	13	mul-scrape	1
director	NOUN	5	mul-scrape	7
dish	NOUN	8	mul-scrape	2
do	NOUN	16	mul-scrape	3
doctor	NOUN	7	mul-scrape	2
dog	NOUN	8	mul-scrape	2
door	NOUN	5	mul-scrape	6
dowgie	NOUN	0	mul-scrape	1
dream	NOUN	8	mul-scrape	10
dress	NOUN	21	mul-scrape	2
drive	NOUN	34	mul-scrape	4
driver	NOUN	5	mul-scrape	1
drivin	NOUN	0	mul-scrape	1
duty	NOUN	3	mul-scrape	1
earring	NOUN	1	mul-scrape	2
emotion	NOUN	1	mul-scrape	1
end	NOUN	18	mul-scrape	3
espresso	NOUN	1	mul-scrape	4
espressos	NOUN	1	mul-scrape	2
esta	NOUN	0	mul-scrape	1
evening	NOUN	6	mul-scrape	1
explanation	NOUN	3	mul-scrape	1
extent	NOUN	2	mul-scrape	1
eye	NOUN	6	mul-scrape	1
f***ing	NOUN	0	mul-scrape	1
face	NOUN	22	mul-scrape	4
fact	NOUN	4	mul-scrape	2
favor	NOUN	9	mul-scrape	1
feeling	NOUN	19	mul-scrape	4
film	NOUN	7	mul-scrape	5
floor	NOUN	12	mul-scrape	2
fool	NOUN	7	mul-scrape	1
friend	NOUN	5	mul-scrape	8
friendof	NOUN	0	mul-scrape	1
front	NOUN	13	mul-scrape	2
gallon	NOUN	2	mul-scrape	1
game	NOUN	14	mul-scrape	2
gate	NOUN	7	mul-scrape	2
gentleman	NOUN	2	mul-scrape	2
girl	NOUN	5	mul-scrape	26
glory	NOUN	4	mul-scrape	2
go	NOUN	35	mul-scrape	1
good	NOUN	27	mul-scrape	1
goodbye	NOUN	1	mul-scrape	2
goodness	NOUN	2	mul-scrape	1
guest	NOUN	4	mul-scrape	1
guy	NOUN	5	mul-scrape	7
hair	NOUN	6	mul-scrape	3
hat	NOUN	4	mul-scrape	1
hay	NOUN	2	mul-scrape	6
head	NOUN	42	mul-scrape	1
hell	NOUN	6	mul-scrape	1
history	NOUN	5	mul-scrape	1
holler	NOUN	5	mul-scrape	2
home	NOUN	17	mul-scrape	3
honey	NOUN	4	mul-scrape	1
horse	NOUN	6	mul-scrape	1
hospital	NOUN	2	mul-scrape	1
hotel	NOUN	1	mul-scrape	1
